Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp ,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
30-Aug-24,EQ,"1,480.95","1,487.00","1,466.00","1,476.05","1,482.00","1,481.90","1,476.75","1,621.40",754.5,"19,96,592","2,94,84,74,397.45","87,242"
29-Aug-24,EQ,"1,472.05","1,483.00","1,452.60","1,469.80","1,481.00","1,476.05","1,469.38","1,621.40",754.5,"33,59,850","4,93,68,94,499.65","1,42,636"
28-Aug-24,EQ,"1,479.40","1,486.40","1,467.00","1,478.35","1,470.50","1,469.80","1,479.20","1,621.40",754.5,"12,25,101","1,81,21,74,262.15","53,059"
27-Aug-24,EQ,"1,484.90","1,496.90","1,475.60","1,482.55","1,479.50","1,478.35","1,483.60","1,621.40",754.5,"9,10,064","1,35,01,69,570.15","52,380"
26-Aug-24,EQ,"1,495.50","1,497.00","1,480.00","1,491.30","1,481.00","1,482.55","1,485.34","1,621.40",754.5,"10,87,057","1,61,46,50,953.55","46,379"
23-Aug-24,EQ,"1,493.00","1,503.00","1,486.10","1,492.30","1,495.00","1,491.30","1,493.27","1,621.40",754.5,"11,81,075","1,76,36,63,862.30","55,601"
22-Aug-24,EQ,"1,507.00","1,509.50","1,490.40","1,503.50","1,491.10","1,492.30","1,499.39","1,621.40",754.5,"14,42,064","2,16,22,20,158.05","75,566"
21-Aug-24,EQ,"1,499.10","1,517.00","1,492.55","1,492.55","1,502.95","1,503.50","1,505.56","1,621.40",754.5,"15,51,436","2,33,57,78,138.60","64,364"
20-Aug-24,EQ,"1,504.95","1,510.00","1,486.30","1,496.45","1,492.00","1,492.55","1,493.44","1,621.40",754.5,"9,90,643","1,47,94,61,802.95","46,180"
19-Aug-24,EQ,"1,500.95","1,507.00","1,490.00","1,493.45","1,496.00","1,496.45","1,495.87","1,621.40",754.5,"13,43,387","2,00,95,27,233.35","60,241"
16-Aug-24,EQ,"1,471.20","1,497.20","1,457.05","1,461.95","1,490.00","1,493.45","1,477.78","1,621.40",754.5,"19,85,315","2,93,38,57,487.05","91,234"
14-Aug-24,EQ,"1,488.00","1,488.00","1,452.00","1,483.45","1,460.00","1,461.95","1,462.11","1,621.40",754.5,"26,48,057","3,87,17,39,995.40","1,17,146"
13-Aug-24,EQ,"1,505.85","1,517.45","1,479.50","1,501.40","1,482.00","1,483.45","1,495.83","1,621.40",754.5,"24,85,446","3,71,77,98,494.10","98,171"
12-Aug-24,EQ,"1,500.00","1,524.25","1,457.35","1,533.80","1,498.00","1,501.40","1,498.22","1,621.40",754.5,"92,30,512","13,82,93,53,505.10","2,45,831"
9-Aug-24,EQ,"1,541.50","1,543.50","1,519.00","1,519.00","1,532.00","1,533.80","1,530.43","1,621.40",754.5,"15,03,033","2,30,02,87,764.75","68,808"
8-Aug-24,EQ,"1,538.00","1,556.00","1,513.80","1,543.80","1,520.00","1,519.00","1,534.37","1,621.40",754.5,"24,68,123","3,78,70,21,449.00","1,12,588"
7-Aug-24,EQ,"1,520.00","1,547.85","1,514.20","1,494.10","1,544.15","1,543.80","1,533.90","1,621.40",754.5,"22,58,441","3,46,42,20,318.30","1,06,615"
6-Aug-24,EQ,"1,524.90","1,539.75","1,488.10","1,493.85","1,500.95","1,494.10","1,516.13","1,621.40",754.5,"31,59,971","4,79,09,41,044.30","1,64,525"
5-Aug-24,EQ,"1,540.00","1,563.45","1,471.55","1,588.00","1,494.00","1,493.85","1,509.80","1,621.40",754.5,"71,47,230","10,79,08,98,197.95","2,99,694"
2-Aug-24,EQ,"1,579.95","1,599.70","1,550.20","1,590.15","1,586.05","1,588.00","1,578.81","1,621.40",751.55,"43,13,297","6,80,98,82,959.75","1,61,328"
1-Aug-24,EQ,"1,580.95","1,604.95","1,568.50","1,569.90","1,588.95","1,590.15","1,588.00","1,621.40",751.55,"71,60,588","11,37,10,43,601.55","2,39,326"
31-Jul-24,EQ,"1,557.00","1,577.90","1,547.00","1,546.25","1,573.00","1,569.90","1,566.77","1,621.40",751.55,"26,22,023","4,10,81,14,432.50","88,413"
30-Jul-24,EQ,"1,554.60","1,556.90","1,536.00","1,548.70","1,549.25","1,546.25","1,546.52","1,621.40",751.55,"28,00,881","4,33,16,16,174.95","92,520"
29-Jul-24,EQ,"1,547.90","1,559.00","1,540.00","1,542.75","1,550.00","1,548.70","1,549.93","1,621.40",751.55,"19,28,637","2,98,92,50,869.30","90,622"
26-Jul-24,EQ,"1,495.90","1,547.90","1,490.00","1,487.00","1,540.75","1,542.75","1,530.59","1,621.40",728.45,"45,00,728","6,88,87,65,032.15","2,29,011"
25-Jul-24,EQ,"1,471.00","1,499.45","1,466.85","1,484.80","1,490.00","1,487.00","1,485.89","1,621.40",728.45,"22,11,808","3,28,65,00,546.50","1,04,576"
24-Jul-24,EQ,"1,508.00","1,513.55","1,480.00","1,507.35","1,487.50","1,484.80","1,492.56","1,621.40",728.45,"22,01,442","3,28,57,89,049.50","1,23,454"
23-Jul-24,EQ,"1,468.00","1,517.00","1,419.00","1,467.35","1,508.00","1,507.35","1,488.92","1,621.40",728.45,"59,87,213","8,91,44,53,567.70","1,72,606"
22-Jul-24,EQ,"1,470.00","1,475.00","1,442.55","1,469.30","1,468.00","1,467.35","1,466.16","1,621.40",728.45,"17,21,261","2,52,36,52,273.05","75,158"
19-Jul-24,EQ,"1,492.55","1,502.20","1,465.50","1,493.90","1,470.00","1,469.30","1,479.53","1,621.40",725.6,"25,68,243","3,79,97,80,575.70","83,798"
18-Jul-24,EQ,"1,490.00","1,504.25","1,472.20","1,499.05","1,491.95","1,493.90","1,489.15","1,621.40",725.6,"32,63,419","4,85,97,07,863.25","1,05,528"
16-Jul-24,EQ,"1,496.00","1,510.60","1,493.25","1,495.05","1,497.50","1,499.05","1,501.06","1,621.40",725.6,"21,70,314","3,25,77,66,731.35","64,539"
15-Jul-24,EQ,"1,494.00","1,505.00","1,485.30","1,486.70","1,496.00","1,495.05","1,495.67","1,621.40",725.6,"19,13,095","2,86,13,62,652.65","63,528"
12-Jul-24,EQ,"1,490.00","1,497.00","1,481.15","1,483.85","1,485.00","1,486.70","1,489.18","1,621.40",708,"20,18,935","3,00,65,52,791.60","86,580"
11-Jul-24,EQ,"1,495.00","1,498.50","1,477.90","1,487.80","1,487.75","1,483.85","1,486.33","1,621.40",708,"17,65,496","2,62,41,01,951.50","87,382"
10-Jul-24,EQ,"1,492.00","1,494.45","1,460.00","1,478.00","1,487.80","1,487.80","1,481.57","1,621.40",708,"20,82,079","3,08,47,49,713.40","84,527"
9-Jul-24,EQ,"1,480.00","1,503.95","1,475.00","1,475.30","1,479.65","1,478.00","1,486.04","1,621.40",708,"22,56,634","3,35,34,51,582.40","1,13,670"
8-Jul-24,EQ,"1,496.00","1,501.05","1,469.00","1,500.45","1,477.00","1,475.30","1,479.26","1,621.40",708,"21,77,821","3,22,15,61,355.15","98,212"
5-Jul-24,EQ,"1,508.00","1,509.50","1,493.90","1,503.65","1,499.50","1,500.45","1,501.11","1,621.40",708,"21,11,633","3,16,97,85,119.55","79,173"
4-Jul-24,EQ,"1,514.65","1,520.00","1,494.35","1,510.65","1,501.95","1,503.65","1,507.38","1,621.40",708,"29,80,840","4,49,32,66,923.05","1,04,740"
3-Jul-24,EQ,"1,479.80","1,514.00","1,470.80","1,474.85","1,510.05","1,510.65","1,493.66","1,621.40",708,"44,35,563","6,62,52,41,814.30","95,534"
2-Jul-24,EQ,"1,479.50","1,489.60","1,455.05","1,474.50","1,474.50","1,474.85","1,468.63","1,621.40",708,"53,68,562","7,88,44,41,260.00","87,468"
1-Jul-24,EQ,"1,483.00","1,491.40","1,471.60","1,478.10","1,475.00","1,474.50","1,479.65","1,621.40",708,"33,72,730","4,99,04,54,948.95","81,073"
