Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp ,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
1-Jul-24,EQ,"1,090.10","1,097.45","1,088.00","1,097.45","1,096.00","1,094.55","1,092.17","1,269.00",822,"7,67,705","83,84,62,787.95","48,558"
28-Jun-24,EQ,"1,085.60","1,104.00","1,085.00","1,085.60","1,098.00","1,097.45","1,096.02","1,269.00",822,"11,29,490","1,23,79,47,139.75","55,557"
27-Jun-24,EQ,"1,090.10","1,096.45","1,077.85","1,086.90","1,084.00","1,085.60","1,083.97","1,269.00",822,"22,72,855","2,46,37,07,339.35","1,16,474"
26-Jun-24,EQ,"1,095.05","1,099.80","1,083.10","1,094.60","1,089.30","1,086.90","1,087.90","1,269.00",822,"10,03,738","1,09,19,68,273.30","62,830"
25-Jun-24,EQ,"1,108.15","1,108.20","1,090.00","1,101.95","1,094.50","1,094.60","1,096.69","1,269.00",822,"9,32,314","1,02,24,57,522.90","51,047"
24-Jun-24,EQ,"1,080.15","1,104.00","1,077.15","1,084.90","1,103.90","1,101.95","1,095.54","1,269.00",822,"9,12,255","99,94,08,675.25","42,497"
21-Jun-24,EQ,"1,103.30","1,105.00","1,081.80","1,103.25","1,085.00","1,084.90","1,089.81","1,269.00",822,"16,34,958","1,78,18,01,400.35","59,806"
20-Jun-24,EQ,"1,108.05","1,108.35","1,096.10","1,105.60","1,103.05","1,103.25","1,100.69","1,269.00",822,"12,23,872","1,34,70,98,206.70","72,536"
19-Jun-24,EQ,"1,129.70","1,130.90","1,103.00","1,126.90","1,104.70","1,105.60","1,114.25","1,269.00",822,"12,01,455","1,33,87,26,887.60","53,806"
18-Jun-24,EQ,"1,112.45","1,128.30","1,112.45","1,112.45","1,125.95","1,126.90","1,123.49","1,269.00",822,"11,61,864","1,30,53,41,335.15","38,089"
14-Jun-24,EQ,"1,114.60","1,124.95","1,110.10","1,114.60","1,112.70","1,112.45","1,117.70","1,269.00",799.35,"11,07,470","1,23,78,14,739.65","47,773"
13-Jun-24,EQ,"1,130.00","1,133.00","1,104.05","1,124.65","1,114.00","1,114.60","1,113.13","1,269.00",799.35,"16,05,436","1,78,70,64,371.80","68,019"
12-Jun-24,EQ,"1,142.00","1,142.00","1,123.50","1,135.60","1,125.25","1,124.65","1,129.69","1,269.00",799.35,"7,73,116","87,33,80,836.60","38,797"
11-Jun-24,EQ,"1,133.05","1,144.80","1,126.70","1,133.05","1,134.85","1,135.60","1,138.57","1,269.00",799.35,"8,05,013","91,65,65,518.75","35,213"
10-Jun-24,EQ,"1,139.00","1,143.45","1,125.65","1,135.65","1,130.00","1,133.05","1,136.34","1,269.00",799.35,"13,92,359","1,58,21,90,228.30","50,902"
7-Jun-24,EQ,"1,149.00","1,149.00","1,131.60","1,139.90","1,135.00","1,135.65","1,136.81","1,269.00",784.45,"18,77,248","2,13,40,75,530.80","65,214"
6-Jun-24,EQ,"1,148.00","1,148.00","1,119.60","1,142.40","1,143.50","1,139.90","1,134.48","1,269.00",784.45,"26,55,137","3,01,21,97,966.30","1,27,431"
5-Jun-24,EQ,"1,109.00","1,160.00","1,093.15","1,087.00","1,139.05","1,142.40","1,139.07","1,269.00",784.45,"60,89,603","6,93,64,75,068.10","2,50,489"
4-Jun-24,EQ,"1,069.15","1,092.60","1,028.90","1,069.15","1,087.10","1,087.00","1,074.90","1,269.00",784.45,"32,23,165","3,46,45,65,150.10","1,40,926"
3-Jun-24,EQ,"1,076.40","1,082.90","1,063.35","1,060.25","1,070.10","1,069.15","1,072.59","1,269.00",784.45,"13,23,788","1,41,98,84,874.45","58,902"
31-May-24,EQ,"1,069.70","1,070.80","1,048.30","1,067.20","1,054.75","1,060.25","1,060.88","1,269.00",784.45,"47,87,041","5,07,84,77,105.20","92,460"
30-May-24,EQ,"1,071.00","1,074.45","1,052.00","1,071.30","1,073.95","1,067.20","1,059.57","1,269.00",784.45,"27,43,237","2,90,66,55,971.40","1,21,993"
29-May-24,EQ,"1,085.00","1,090.00","1,068.00","1,095.55","1,071.80","1,071.30","1,080.10","1,269.00",784.45,"15,26,469","1,64,87,33,403.20","55,538"
28-May-24,EQ,"1,089.00","1,097.95","1,080.00","1,087.90","1,090.35","1,095.55","1,089.90","1,269.00",784.45,"9,81,637","1,06,98,89,627.45","49,049"
27-May-24,EQ,"1,099.00","1,110.00","1,086.65","1,098.25","1,087.05","1,087.90","1,098.14","1,269.00",784.45,"18,81,215","2,06,58,35,697.35","46,573"
24-May-24,EQ,"1,111.00","1,111.00","1,096.00","1,117.95","1,099.05","1,098.25","1,102.66","1,269.00",760.2,"14,24,791","1,57,10,57,191.10","51,532"
23-May-24,EQ,"1,127.45","1,131.20","1,104.00","1,120.35","1,119.45","1,117.95","1,116.96","1,269.00",760.2,"20,87,340","2,33,14,68,489.65","93,238"
22-May-24,EQ,"1,100.00","1,122.00","1,093.95","1,093.95","1,121.40","1,120.35","1,112.81","1,269.00",760.2,"20,32,291","2,26,15,54,982.80","1,04,452"
21-May-24,EQ,"1,089.00","1,097.60","1,088.95","1,095.20","1,093.00","1,093.95","1,093.70","1,269.00",760.2,"9,06,092","99,09,89,077.10","60,239"
18-May-24,EQ,"1,095.00","1,098.25","1,090.25","1,095.20","1,095.00","1,095.20","1,094.77","1,269.00",756.45,"70,507","7,71,88,760.30","4,162"
17-May-24,EQ,"1,093.00","1,101.20","1,089.15","1,099.75","1,096.00","1,095.20","1,094.95","1,269.00",756.45,"10,69,069","1,17,05,72,519.35","58,940"
16-May-24,EQ,"1,071.00","1,102.55","1,057.85","1,068.90","1,098.35","1,099.75","1,077.38","1,269.00",756.45,"26,65,288","2,87,15,15,110.00","1,75,300"
15-May-24,EQ,"1,086.00","1,090.85","1,056.00","1,085.45","1,070.00","1,068.90","1,075.31","1,269.00",756.45,"19,20,081","2,06,46,74,054.10","82,521"
14-May-24,EQ,"1,096.00","1,098.40","1,082.20","1,096.95","1,086.00","1,085.45","1,089.00","1,269.00",756.45,"11,94,960","1,30,13,08,287.25","57,857"
13-May-24,EQ,"1,086.10","1,101.00","1,076.05","1,090.95","1,096.00","1,096.95","1,088.29","1,269.00",756.45,"9,33,422","1,01,58,34,247.50","63,869"
10-May-24,EQ,"1,087.95","1,093.95","1,067.65","1,085.05","1,089.00","1,090.95","1,085.13","1,269.00",756.45,"10,80,599","1,17,25,88,461.50","60,735"
9-May-24,EQ,"1,114.00","1,114.70","1,078.00","1,115.05","1,083.00","1,085.05","1,092.22","1,269.00",756.45,"17,43,688","1,90,44,95,293.40","1,03,352"
8-May-24,EQ,"1,102.40","1,117.85","1,095.15","1,099.40","1,114.00","1,115.05","1,111.20","1,269.00",756.45,"10,71,294","1,19,04,23,299.70","53,237"
7-May-24,EQ,"1,095.05","1,121.55","1,090.10","1,098.15","1,099.00","1,099.40","1,104.86","1,269.00",756.45,"26,14,541","2,88,87,07,049.30","1,12,589"
6-May-24,EQ,"1,105.00","1,109.65","1,090.05","1,094.30","1,099.00","1,098.15","1,100.01","1,269.00",756.45,"10,76,304","1,18,39,43,734.35","49,994"
3-May-24,EQ,"1,095.00","1,114.90","1,089.80","1,091.15","1,095.00","1,094.30","1,103.27","1,269.00",756.45,"29,35,813","3,23,90,03,010.75","75,566"
2-May-24,EQ,"1,114.00","1,114.00","1,081.10","1,108.35","1,092.45","1,091.15","1,093.32","1,269.00",756.45,"34,23,995","3,74,35,33,093.50","1,66,178"
30-Apr-24,EQ,"1,099.90","1,114.25","1,095.65","1,098.50","1,107.55","1,108.35","1,107.77","1,269.00",756.45,"25,04,796","2,77,47,49,669.30","74,802"
29-Apr-24,EQ,"1,108.90","1,110.40","1,088.90","1,102.65","1,100.40","1,098.50","1,096.61","1,269.00",756.45,"22,54,895","2,47,27,49,850.50","95,386"
26-Apr-24,EQ,"1,111.80","1,111.80","1,084.05","1,106.25","1,100.75","1,102.65","1,097.62","1,269.00",706,"34,26,210","3,76,06,77,002.40","1,33,419"
25-Apr-24,EQ,"1,116.00","1,116.00","1,077.40","1,110.15","1,104.85","1,106.25","1,094.89","1,269.00",706,"62,33,672","6,82,51,56,268.30","2,73,667"
24-Apr-24,EQ,"1,106.00","1,137.70","1,104.00","1,173.35","1,109.00","1,110.15","1,118.61","1,269.00",706,"64,47,489","7,21,22,22,672.50","2,67,351"
23-Apr-24,EQ,"1,173.00","1,179.90","1,152.00","1,170.95","1,172.00","1,173.35","1,167.55","1,269.00",706,"19,30,671","2,25,41,54,455.70","80,804"
22-Apr-24,EQ,"1,140.95","1,177.80","1,140.95","1,138.10","1,175.50","1,170.95","1,165.73","1,269.00",706,"22,99,311","2,68,03,75,141.20","88,287"
19-Apr-24,EQ,"1,104.50","1,150.60","1,104.05","1,134.55","1,137.35","1,138.10","1,133.58","1,269.00",696.45,"21,60,942","2,44,96,01,775.05","96,405"
18-Apr-24,EQ,"1,143.00","1,159.00","1,127.55","1,135.65","1,140.00","1,134.55","1,142.57","1,269.00",696.45,"25,73,549","2,94,04,52,589.00","1,21,006"
16-Apr-24,EQ,"1,117.00","1,138.90","1,113.95","1,130.65","1,137.00","1,135.65","1,132.97","1,269.00",696.45,"10,51,408","1,19,12,09,609.70","51,387"
15-Apr-24,EQ,"1,125.00","1,136.70","1,111.00","1,149.45","1,131.00","1,130.65","1,126.58","1,269.00",696.45,"19,90,224","2,24,21,43,681.80","98,298"
12-Apr-24,EQ,"1,144.35","1,156.65","1,134.45","1,145.30","1,144.70","1,149.45","1,148.23","1,269.00",696.45,"20,06,949","2,30,44,42,653.00","72,445"
10-Apr-24,EQ,"1,130.00","1,151.50","1,118.70","1,125.60","1,138.30","1,145.30","1,137.13","1,269.00",696.45,"13,74,918","1,56,34,64,683.40","98,445"
9-Apr-24,EQ,"1,141.00","1,141.00","1,121.50","1,137.35","1,125.60","1,125.60","1,128.11","1,269.00",696.45,"11,84,800","1,33,65,86,231.05","44,456"
8-Apr-24,EQ,"1,120.00","1,140.45","1,117.00","1,115.55","1,137.35","1,137.35","1,134.40","1,269.00",696.45,"18,33,218","2,07,96,08,697.20","55,113"
5-Apr-24,EQ,"1,116.00","1,124.90","1,111.00","1,117.95","1,116.25","1,115.55","1,116.57","1,269.00",696.45,"6,27,856","70,10,46,346.35","49,066"
4-Apr-24,EQ,"1,132.80","1,132.90","1,108.55","1,119.50","1,121.20","1,117.95","1,118.50","1,269.00",696.45,"24,03,608","2,68,84,42,487.05","1,41,360"
3-Apr-24,EQ,"1,129.00","1,129.00","1,112.80","1,131.15","1,120.00","1,119.50","1,121.91","1,269.00",696.45,"11,33,287","1,27,14,48,146.05","59,680"
2-Apr-24,EQ,"1,091.80","1,133.40","1,085.10","1,086.90","1,130.95","1,131.15","1,103.85","1,269.00",696.45,"51,07,047","5,63,73,89,958.55","1,04,903"
1-Apr-24,EQ,"1,100.00","1,104.40","1,083.10","1,096.20","1,087.70","1,086.90","1,091.34","1,269.00",696.45,"22,29,535","2,43,31,80,084.80","61,607"
28-Mar-24,EQ,"1,103.90","1,109.00","1,093.65","1,091.05","1,100.00","1,096.20","1,099.49","1,269.00",690,"67,21,940","7,39,07,35,636.05","1,20,939"
27-Mar-24,EQ,"1,115.35","1,117.00","1,084.10","1,112.55","1,098.00","1,091.05","1,101.82","1,269.00",690,"19,62,948","2,16,28,22,714.70","76,368"
26-Mar-24,EQ,"1,105.35","1,121.10","1,105.35","1,122.75","1,114.00","1,112.55","1,113.80","1,269.00",690,"24,07,110","2,68,10,41,400.30","1,12,542"
22-Mar-24,EQ,"1,133.95","1,140.00","1,119.00","1,133.95","1,123.70","1,122.75","1,125.02","1,269.00",690,"16,96,377","1,90,84,58,611.45","70,308"
21-Mar-24,EQ,"1,134.00","1,138.95","1,121.50","1,124.05","1,136.00","1,133.95","1,132.27","1,269.00",690,"19,01,034","2,15,24,83,099.90","73,465"
20-Mar-24,EQ,"1,143.10","1,153.40","1,111.70","1,146.25","1,122.45","1,124.05","1,125.25","1,269.00",690,"20,70,193","2,32,94,92,196.45","1,04,758"
19-Mar-24,EQ,"1,184.90","1,184.90","1,139.85","1,186.95","1,149.75","1,146.25","1,152.80","1,269.00",690,"21,52,306","2,48,11,88,386.65","1,09,316"
18-Mar-24,EQ,"1,213.05","1,217.65","1,184.30","1,212.15","1,188.50","1,186.95","1,192.65","1,269.00",690,"8,03,158","95,78,82,939.25","37,164"
15-Mar-24,EQ,"1,200.00","1,219.85","1,175.90","1,198.35","1,210.00","1,212.15","1,204.69","1,269.00",686.6,"28,43,465","3,42,55,08,030.95","62,518"
14-Mar-24,EQ,"1,160.05","1,205.05","1,160.05","1,178.95","1,202.80","1,198.35","1,192.08","1,269.00",686.6,"22,11,062","2,63,57,59,801.70","98,884"
13-Mar-24,EQ,"1,215.50","1,217.40","1,170.70","1,215.20","1,179.00","1,178.95","1,190.41","1,269.00",686.6,"20,50,756","2,44,12,35,776.60","97,215"
12-Mar-24,EQ,"1,227.45","1,227.85","1,209.15","1,220.65","1,217.75","1,215.20","1,216.12","1,269.00",686.6,"10,89,396","1,32,48,37,740.20","75,265"
11-Mar-24,EQ,"1,263.00","1,269.00","1,209.00","1,261.55","1,223.00","1,220.65","1,224.52","1,269.00",686.6,"26,09,165","3,19,49,85,468.55","1,24,557"
7-Mar-24,EQ,"1,228.00","1,268.90","1,216.75","1,220.05","1,265.00","1,261.55","1,246.41","1,268.90",686.6,"35,22,952","4,39,10,33,684.45","1,31,787"
6-Mar-24,EQ,"1,203.80","1,223.00","1,192.00","1,200.60","1,219.50","1,220.05","1,209.51","1,223.00",686.6,"13,67,260","1,65,37,15,433.15","76,186"
5-Mar-24,EQ,"1,206.85","1,211.90","1,196.00","1,203.25","1,200.00","1,200.60","1,202.43","1,214.00",686.6,"8,67,925","1,04,36,22,296.60","53,199"
4-Mar-24,EQ,"1,206.95","1,214.00","1,190.00","1,207.25","1,202.55","1,203.25","1,201.71","1,214.00",686.6,"7,90,960","95,05,03,042.45","75,562"
2-Mar-24,EQ,"1,209.00","1,213.00","1,200.00","1,201.00","1,207.00","1,207.25","1,206.75","1,213.65",686.6,"1,49,379","18,02,62,599.05","9,734"
1-Mar-24,EQ,"1,204.00","1,213.65","1,194.25","1,190.05","1,199.30","1,201.00","1,204.11","1,213.65",686.6,"18,04,771","2,17,31,46,579.80","59,804"
29-Feb-24,EQ,"1,166.95","1,199.00","1,150.60","1,167.95","1,192.00","1,190.05","1,184.86","1,205.00",686.6,"27,22,341","3,22,56,02,468.60","95,895"
28-Feb-24,EQ,"1,189.75","1,205.00","1,163.10","1,183.60","1,163.10","1,167.95","1,189.07","1,205.00",686.6,"21,70,054","2,58,03,56,821.65","97,849"
27-Feb-24,EQ,"1,182.00","1,189.70","1,174.95","1,177.10","1,181.00","1,183.60","1,183.28","1,190.95",686.6,"15,84,564","1,87,49,77,287.40","76,748"
26-Feb-24,EQ,"1,159.00","1,182.80","1,149.45","1,160.30","1,178.00","1,177.10","1,167.87","1,190.95",686.6,"12,92,210","1,50,91,29,775.80","64,641"
23-Feb-24,EQ,"1,158.00","1,165.60","1,155.20","1,159.50","1,158.60","1,160.30","1,160.18","1,190.95",686.6,"12,80,859","1,48,60,29,676.00","64,777"
22-Feb-24,EQ,"1,161.00","1,164.75","1,142.45","1,160.75","1,156.70","1,159.50","1,152.45","1,190.95",686.6,"16,89,403","1,94,69,48,709.40","99,777"
21-Feb-24,EQ,"1,155.00","1,171.90","1,150.05","1,154.40","1,158.00","1,160.75","1,160.84","1,190.95",686.6,"14,45,959","1,67,85,34,255.60","80,717"
20-Feb-24,EQ,"1,154.50","1,159.00","1,138.80","1,155.00","1,153.00","1,154.40","1,150.23","1,190.95",686.6,"10,56,193","1,21,48,67,231.00","58,462"
19-Feb-24,EQ,"1,150.00","1,164.25","1,144.50","1,147.45","1,154.50","1,155.00","1,155.85","1,190.95",686.6,"9,61,914","1,11,18,26,780.15","42,333"
16-Feb-24,EQ,"1,135.00","1,149.40","1,132.40","1,131.40","1,148.95","1,147.45","1,143.59","1,190.95",686.6,"12,13,292","1,38,75,05,627.85","48,787"
15-Feb-24,EQ,"1,140.05","1,146.75","1,127.25","1,135.60","1,134.35","1,131.40","1,134.79","1,190.95",686.6,"12,78,358","1,45,06,70,681.55","60,290"
14-Feb-24,EQ,"1,135.05","1,139.85","1,120.00","1,137.80","1,139.00","1,135.60","1,129.04","1,190.95",686.6,"12,06,706","1,36,24,15,623.30","49,150"
13-Feb-24,EQ,"1,123.00","1,141.30","1,118.20","1,122.20","1,137.00","1,137.80","1,131.33","1,190.95",686.6,"8,86,148","1,00,25,27,784.45","54,226"
12-Feb-24,EQ,"1,130.05","1,134.40","1,075.00","1,129.25","1,121.90","1,122.20","1,123.89","1,190.95",686.6,"8,98,953","1,01,03,25,741.20","42,725"
9-Feb-24,EQ,"1,142.00","1,149.40","1,119.85","1,137.90","1,128.00","1,129.25","1,132.66","1,190.95",686.6,"9,17,196","1,03,88,71,730.45","48,645"
8-Feb-24,EQ,"1,160.00","1,162.90","1,125.00","1,166.20","1,140.95","1,137.90","1,140.10","1,190.95",686.6,"24,77,973","2,82,51,26,989.85","1,36,361"
7-Feb-24,EQ,"1,168.05","1,175.00","1,153.05","1,163.55","1,170.70","1,166.20","1,164.54","1,190.95",686.6,"8,64,874","1,00,71,84,238.25","56,908"
6-Feb-24,EQ,"1,142.10","1,166.80","1,142.10","1,150.75","1,160.55","1,163.55","1,158.74","1,190.95",686.6,"12,19,085","1,41,25,99,356.00","57,085"
5-Feb-24,EQ,"1,169.90","1,177.00","1,146.30","1,162.75","1,152.50","1,150.75","1,161.31","1,190.95",686.6,"12,66,268","1,47,05,26,139.60","64,374"
